date,pre_mean,pre_std,hum_mean,tem_mean,tem_kurt,occ
2019-09-23 17:47:40,95230.208,1.5272618926976886,56.06699999999999,26.784000000000002,-2.2767857142848773,H
2019-09-23 17:47:50,95228.73222222221,1.4785700674764015,56.27777777777778,26.793333333333337,-0.2857142857138344,H
2019-09-23 17:48:00,95229.04699999999,1.109014076660255,56.063999999999986,26.779000000000003,10.000000000015635,H
2019-09-23 17:48:10,95228.91100000001,1.3976921454079088,56.02,26.782999999999998,-0.28299481601056975,H
2019-09-23 17:48:20,95231.399,1.9583068083330122,56.238,26.791999999999994,1.4062500000131903,H
2019-09-23 17:48:30,95234.003,1.4860391052128208,56.658,26.8,0.08035714285714324,H
2019-09-23 17:48:40,95232.69699999997,1.6823531799915135,56.54599999999999,26.811,9.9999999999933,H
2019-09-23 17:48:50,95233.06000000001,2.4348123359192404,56.309000000000005,26.808,1.4062500000018838,H
2019-09-23 17:49:00,95231.30000000002,1.4265342617742256,56.402,26.819999999999993,4.500000000000001,H
2019-09-23 17:49:10,95228.303,1.9102358783933768,56.315999999999995,26.819,9.9999999999933,H
2019-09-23 17:49:20,95228.76999999999,1.3978078074853098,56.40099999999999,26.82,0.0,H
2019-09-23 17:49:30,95232.92799999999,2.0050979471783443,56.384,26.814,-2.2767857142861336,H
2019-09-23 17:49:40,95236.911,1.1798347341876352,56.28000000000001,26.808999999999997,9.999999999991065,H
2019-09-23 17:49:50,95235.25,1.4198982749175324,56.492,26.809999999999995,0.0,H
2019-09-23 17:50:00,95236.115,1.313614606093865,56.513999999999996,26.814,-2.2767857142861327,H
2019-09-23 17:50:10,95236.61600000001,1.247844363511341,56.646,26.812,1.4062499999943467,H
2019-09-23 17:50:20,95238.057,1.5534481359533718,56.548,26.804000000000002,-2.2767857142869707,H
2019-09-23 17:50:30,95238.663,1.790437873197132,56.53900000000001,26.800000000000004,0.0,H
2019-09-23 17:50:40,95238.414,1.8840865750315805,56.51800000000001,26.787,-0.28299481600913623,H
2019-09-23 17:50:50,95240.52888888889,0.5175771547451629,56.637777777777785,26.792222222222225,-0.04017857142897263,H
2019-09-23 17:51:00,95240.229,1.1075342984386405,56.658,26.810999999999996,1.4982164090362815,H
2019-09-23 17:51:10,95240.753,1.1908451713935833,56.663,26.809999999999995,0.0,H
2019-09-23 17:51:20,95242.476,2.031360791850046,56.726,26.812,1.4062499999943467,H
2019-09-23 17:51:30,95243.59900000002,1.640978366711869,56.825,26.813,-1.2244897959178886,H
2019-09-23 17:51:40,95245.687,0.9320354070540389,56.855000000000004,26.813,-1.2244897959178886,H
2019-09-23 17:51:50,95244.486,1.3935581955689562,56.861000000000004,26.824999999999996,-2.571428571428571,H
2019-09-23 17:52:00,95243.48400000001,0.969870552645652,56.68499999999999,26.827999999999992,1.406249999992462,H
2019-09-23 17:52:10,95244.10199999998,1.441409803702982,56.723,26.839999999999996,0.08035714285714413,H
2019-09-23 17:52:20,95243.617,0.6511195486712154,56.725,26.839999999999996,4.500000000000001,H
2019-09-23 17:52:30,95243.764,1.3579739810948686,56.937,26.854000000000003,-2.2767857142869707,H
2019-09-23 17:52:40,95243.27299999999,1.4856876447541991,56.90900000000001,26.848999999999997,1.4982164090359236,H
2019-09-23 17:52:50,95244.21300000002,1.4392594546457456,56.699,26.845,0.5714285714267087,H
2019-09-23 17:53:00,95244.52900000001,1.482193944420476,56.624,26.819,0.9138456544087674,H
2019-09-23 17:53:10,95243.523,1.7941017560622157,56.604000000000006,26.811,9.999999999993303,H
2019-09-23 17:53:20,95241.98,1.5296913268904342,56.681999999999995,26.824999999999996,-2.571428571428571,H
2019-09-23 17:53:30,95241.011,1.7252146404298834,56.914999999999985,26.812,0.1785714285704989,H
2019-09-23 17:53:40,95240.85500000001,1.4448702363856831,56.87199999999999,26.816999999999997,-1.2244897959226746,H
2019-09-23 17:53:50,95241.617,1.0614879493749887,57.004,26.813,-1.2244897959178886,H
2019-09-24 11:42:00,95352.80799999999,1.8242550991194801,57.998000000000005,27.035000000000004,4.938138447494542,M
2019-09-24 11:42:10,95352.04699999999,1.2190711400234688,59.69199999999999,27.648000000000003,-0.43309369202204806,M
2019-09-24 11:42:20,95353.03199999999,1.04810728882595,56.507000000000005,27.45,-1.4430389610390653,M
2019-09-24 11:42:30,95354.01666666666,1.8474162137099217,56.55833333333333,27.30333333333333,-0.30000000000037375,M
2019-09-24 11:43:00,95351.335,2.313819593465107,57.077999999999996,27.245000000000005,2.6525970843207762,M
2019-09-24 11:43:10,95350.34400000001,2.1369251013839707,57.491,27.161,1.4982164090367531,M
2019-09-24 11:43:20,95348.525,1.7561590031773124,59.044999999999995,27.2,-0.6791666666665446,M
2019-09-24 11:43:30,95349.547,0.8921142179047701,59.16300000000001,27.337,-0.17511303429795877,M
2019-09-24 11:43:40,95351.09699999998,1.6031500241682428,59.739999999999995,27.389,-0.48552179523447725,M
2019-09-24 11:43:50,95358.52888888889,4.603937022935408,59.67111111111111,27.422222222222228,-0.585798816566276,M
2019-09-24 11:44:00,95360.67400000001,1.3701435447878936,58.765,27.445999999999998,-2.276785714286971,M
2019-09-24 11:44:10,95359.309,2.0745733162370326,58.43999999999998,27.462,-1.0741618075796264,M
2019-09-24 11:44:20,95358.82200000001,1.2974915970640686,58.346000000000004,27.49,-1.3928571428571423,M
2019-09-24 11:44:30,95358.70099999999,1.9363967109620477,58.086666666666666,27.497000000000003,-0.28299481600958565,M
2019-09-24 11:44:40,95358.207,1.5411471196615938,57.87299999999999,27.506,-2.2767857142861327,M
2019-09-24 11:44:50,95357.67111111112,1.4283770899572843,57.90111111111111,27.51,-0.2857142857142856,M
2019-09-24 11:45:00,95356.51,1.0263094616652362,57.66700000000001,27.499000000000002,-1.7337294085880295,M
2019-09-24 11:45:10,95356.03099999999,1.2866705526723305,57.66700000000001,27.491000000000003,10.000000000015635,M
2019-09-24 11:45:20,95355.492,1.6867509860317496,57.61100000000001,27.49,-1.3928571428571428,M
2019-09-24 11:45:30,95354.88700000002,1.6545429043151085,57.61999999999999,27.463000000000005,1.2369946634933813,M
2019-09-24 11:45:40,95355.95,1.4012851244467464,57.70400000000001,27.455000000000002,-2.571428571428572,M
2019-09-24 11:45:50,95357.095,1.5679090818323247,57.516999999999996,27.453999999999997,-2.2767857142840393,M
2019-09-24 11:46:00,95355.936,1.48827416828977,57.955999999999996,27.461000000000002,-1.733729408587068,M
2019-09-24 11:46:10,95355.082,0.7962104691035684,57.791999999999994,27.453999999999997,-2.2767857142861327,M
2019-09-24 11:46:20,95355.586,1.3891260241992247,57.778,27.458000000000006,1.4062499999943467,M
2019-09-24 11:46:30,95355.66300000002,1.3828959147809659,57.674,27.41700000000001,1.236994663493343,M
2019-09-24 11:46:40,95355.479,1.231010876382898,57.754000000000005,27.42100000000001,9.999999999991065,M
2019-09-24 11:46:50,95355.99500000002,1.2914010479591924,57.963,27.417,-1.2244897959178886,M
2019-09-24 11:47:00,95356.665,1.751984588974246,58.024,27.407999999999998,1.4062499999943467,M
2019-09-24 11:47:10,95355.114,1.2641483738544055,58.025555555555556,27.390000000000004,-0.2879464285703168,M
2019-09-24 11:47:20,95355.00899999999,1.875096738245446,58.146,27.371,-0.7336228952215431,M
2019-09-24 11:47:30,95354.221,1.1949937238286774,58.205,27.340999999999998,-1.7337294085880308,M
2019-09-24 11:47:40,95352.99,1.6008053528698878,58.34000000000001,27.339,1.4982164090367505,M
2019-09-24 11:47:50,95352.28142857143,1.5778405978978725,58.47571428571428,27.342857142857145,-0.8400000000040935,M
2019-09-24 11:48:00,95353.88299999999,1.3700693413042473,58.383,27.35,0.0,M
2019-09-24 11:48:10,95354.827,1.4682041184141363,58.347,27.333,-1.6062751631266954,M
2019-09-24 11:48:20,95354.77,1.4013644144980428,58.539,27.304000000000002,-2.276785714286971,M
2019-09-24 11:48:30,95354.669,1.5053419692720869,58.416999999999994,27.296,-2.2767857142861336,M
2019-09-24 11:48:40,95356.106,1.9029345758594036,58.65500000000001,27.303000000000004,-1.22448979592411,M
2019-09-24 11:48:50,95356.729,1.1283956161994584,58.40500000000001,27.3,-0.44999999999969953,M
2019-09-24 11:49:00,95358.53199999999,1.8486679889378925,58.522000000000006,27.282,0.39622081519649743,M
2019-09-24 11:49:10,95360.06399999998,2.0372977745558294,58.497,27.256000000000007,-1.456629998513428,M
2019-09-24 11:49:20,95358.865,1.9062834696502853,58.46099999999999,27.250999999999998,1.4982164090371093,M
2019-09-24 11:49:30,95357.652,1.506318543854208,58.535000000000004,27.255999999999993,-2.2767857142861336,M
2019-09-24 11:49:40,95356.68299999999,1.8257908484322776,58.589999999999996,27.259999999999998,4.500000000000001,M
2019-09-24 11:49:50,95357.432,1.381060783924761,58.73999999999999,27.267000000000007,-1.2244897959145398,M
2019-09-24 11:50:00,95357.73300000001,2.1037852129474106,58.705,27.243000000000002,0.45781963879125254,M
