date,pre,hum,tem,occ
2020-06-04 07:34:00,94627.09,62.48,29.77,E
2020-05-27 08:24:00,94803.64,62.8,27.22,E
2020-06-04 20:28:00,94473.73,54.4,31.52,L
2020-05-27 08:49:00,94814.66,63.78,26.88,E
2020-05-29 06:42:00,95070.14,53.56,30.91,L
2020-05-29 04:42:00,95122.14,53.19,31.08,L
2020-06-04 19:55:00,94435.96,53.73,31.58,M
2020-05-25 21:58:00,94051.1,49.82,32.1,L
2020-05-28 02:43:00,94426.99,54.93,31.05,L
2020-06-01 02:24:00,95134.29,58.86,29.72,L
2020-05-29 00:22:00,95125.49,45.32,31.9,M
2020-06-04 02:21:00,94626.55,53.91,30.91,L
2020-05-29 01:27:00,95454.85,51.97,31.0,L
2020-05-28 23:39:00,94994.95,42.29,31.8,L
2020-05-25 19:18:00,93739.77,48.32,32.52,M
2020-06-01 03:19:00,95093.37,58.65,29.74,L
2020-05-26 10:57:00,94876.09,71.31,27.05,L
2020-05-29 06:14:00,95037.2,53.7,30.91,L
2020-06-04 13:02:00,94645.59,60.19,30.8,L
2020-05-27 04:25:00,94749.77,56.68,29.7,L
2020-05-29 02:32:00,95258.81,51.86,30.84,L
2020-05-25 23:45:00,94224.9,51.74,32.28,H
2020-05-28 05:06:00,94685.46,56.8,30.89,L
2020-05-27 08:53:00,94818.19,63.25,27.12,E
2020-05-27 02:44:00,94795.28,57.15,29.67,L
2020-06-01 09:19:00,95242.26,66.24,26.82,E
2020-06-04 09:52:00,94720.46,61.25,30.07,E
2020-06-04 02:52:00,94612.27,50.9,30.61,L
2020-05-28 06:33:00,94643.71,57.11,30.9,L
2020-06-01 02:34:00,95127.35,58.72,29.78,L
2020-05-29 04:59:00,95098.02,53.14,31.07,L
2020-05-26 00:44:00,94351.97,51.34,31.85,L
2020-05-25 23:38:00,94196.6,51.1,32.44,M
2020-05-29 03:24:00,94952.49,52.25,31.08,L
2020-06-04 10:52:00,94699.55,60.51,30.45,L
2020-06-01 11:16:00,95228.15,60.98,28.67,E
2020-05-28 05:15:00,94715.09,56.87,30.9,L
2020-05-29 01:11:00,95455.97,52.58,30.44,L
2020-05-28 03:07:00,94421.74,55.12,31.02,L
2020-05-27 00:38:00,94863.44,59.56,28.56,E
2020-05-25 19:37:00,93774.62,44.4,32.55,M
2020-05-25 20:46:00,93919.38,44.99,32.45,L
2020-05-28 03:37:00,94417.68,55.4,31.04,L
2020-06-04 13:40:00,94601.26,51.45,30.61,L
2020-05-29 01:20:00,95475.94,52.44,30.72,L
2020-05-26 04:24:00,94434.06,51.63,30.05,L
2020-05-29 02:58:00,95050.52,52.08,31.04,L
2020-05-27 01:11:00,94871.47,59.73,28.35,L
2020-05-29 05:16:00,95051.63,53.39,30.98,L
2020-05-27 03:39:00,94760.7,56.67,29.72,L
2020-05-27 02:35:00,94793.65,57.11,29.65,L
2020-05-29 01:58:00,95318.07,51.52,30.94,L
2020-05-27 01:44:00,94841.9,58.64,28.96,L
2020-05-28 11:59:00,94861.55,57.32,30.56,L
2020-05-25 18:18:00,93804.18,47.65,32.14,L
2020-06-04 13:37:00,94604.36,53.66,30.64,L
2020-05-24 12:28:00,94262.1,53.08,31.35,M
2020-05-26 03:57:00,94370.26,46.5,30.86,L
2020-06-04 13:21:00,94627.45,60.15,30.88,L
2020-06-04 21:47:00,94536.65,46.96,31.17,L
2020-06-01 11:34:00,95225.59,60.86,28.6,L
2020-05-29 08:22:00,95118.21,53.42,29.2,E
2020-06-01 06:21:00,95056.24,57.4,29.37,L
2020-05-26 06:01:00,94529.68,55.73,28.86,L
2020-05-27 08:12:00,94784.15,62.61,27.26,E
2020-05-27 01:13:00,94869.07,59.89,28.29,L
2020-05-28 09:16:00,94805.62,62.98,29.71,L
2020-05-27 07:44:00,94779.62,62.26,27.23,E
2020-06-04 14:38:00,94534.82,52.43,30.62,L
2020-05-26 23:54:00,94853.06,59.18,28.65,E
2020-06-04 06:22:00,94584.38,59.79,30.51,L
2020-05-29 08:05:00,95129.77,52.95,29.35,L
2020-05-27 08:01:00,94783.85,62.81,27.17,E
2020-05-26 03:58:00,94373.08,46.98,30.87,L
2020-05-27 06:49:00,94763.64,56.25,29.54,L
2020-06-04 09:08:00,94707.78,61.62,29.91,E
2020-06-01 11:18:00,95228.02,61.01,28.66,E
2020-06-04 18:09:00,94389.89,55.24,31.53,M
2020-05-29 04:29:00,95084.1,53.02,31.08,L
2020-06-01 11:32:00,95227.57,60.67,28.62,L
2020-05-28 05:30:00,94725.16,56.9,30.92,L
2020-05-28 06:44:00,94648.32,57.22,30.89,L
2020-05-28 13:04:00,94888.14,56.42,30.4,E
2020-05-14 22:01:00,94293.64,56.11,30.93,L
2020-05-25 19:07:00,93763.96,48.63,32.43,M
2020-05-29 08:12:00,95106.38,52.81,29.27,E
2020-05-27 06:52:00,94764.5,56.26,29.54,L
2020-06-01 02:46:00,95118.08,58.64,29.72,L
2020-05-26 02:56:00,94207.82,55.77,29.9,L
2020-06-04 14:24:00,94557.89,50.53,30.51,L
2020-06-04 21:13:00,94499.01,46.21,31.18,E
