date,pre_mean,hum_mean,hum_std,tem_mean,diff_mean,occ
2020-05-28 11:42:30,94830.98500000002,57.822,0.007888106377460957,30.551000000000005,27.270999999999997,E
2020-05-28 11:42:40,94832.37899999999,57.846000000000004,0.008432740427119095,30.548000000000002,27.298000000000002,E
2020-05-28 11:42:50,94832.221,57.834999999999994,0.016499158227687088,30.551000000000005,27.28399999999999,E
2020-05-28 11:43:00,94834.25699999998,57.79600000000001,0.006992058987801895,30.558,27.238000000000007,E
2020-05-28 11:43:10,94833.31000000001,57.769999999999996,0.022110831935699685,30.567999999999994,27.202,E
2020-05-28 11:43:20,94833.64300000001,57.709,0.014491376746189609,30.579999999999995,27.12900000000001,E
2020-05-28 11:43:30,94832.61300000001,57.696000000000005,0.009660917830795741,30.571999999999996,27.12400000000001,E
2020-05-28 11:43:40,94833.582,57.70899999999999,0.008755950357709071,30.564,27.14499999999999,E
2020-05-28 11:43:50,94834.967,57.718,0.010327955589885014,30.577999999999992,27.14000000000001,E
2020-05-28 11:44:00,94835.24300000002,57.69100000000001,0.0031622776601701744,30.583999999999996,27.107000000000014,E
2020-05-28 11:44:10,94836.911,57.694,0.005163977794948014,30.57899999999999,27.115000000000013,E
2020-05-28 11:44:20,94838.30299999999,57.702999999999996,0.006749485577102894,30.571999999999996,27.131,E
2020-05-28 11:44:30,94838.318,57.681000000000004,0.015238839267551181,30.559000000000005,27.122,E
2020-05-28 11:44:40,94838.50333333334,57.725555555555566,0.007264831572564015,30.548888888888897,27.17666666666667,E
2020-05-28 11:44:50,94840.83799999999,57.735,0.010801234497347387,30.547000000000004,27.187999999999995,E
2020-05-28 11:45:00,94840.486,57.75999999999999,0.006666666666670775,30.540999999999997,27.218999999999994,E
2020-05-28 11:45:10,94842.08499999999,57.75699999999999,0.006749485577109669,30.543,27.21399999999999,E
2020-05-28 11:45:20,94843.025,57.75699999999999,0.008232726023488101,30.534000000000002,27.22299999999999,E
2020-05-28 11:45:30,94842.307,57.788,0.00421637021355861,30.533000000000005,27.254999999999992,E
2020-05-28 11:45:40,94839.63100000001,57.77299999999999,0.004830458915396388,30.529999999999994,27.242999999999995,E
2020-05-28 11:45:50,94840.726,57.787,0.006749485577102275,30.536,27.250999999999998,E
2020-05-28 11:46:00,94842.06,57.75699999999999,0.009486832980503391,30.542,27.21499999999999,E
2020-05-28 11:46:10,94842.26999999999,57.764999999999986,0.013540064007723625,30.520000000000003,27.244999999999983,E
2020-05-28 11:46:20,94842.30900000001,57.82800000000001,0.01751190071541798,30.492,27.33600000000001,E
2020-05-28 11:46:30,94842.627,57.84000000000001,0.014142135623728782,30.518000000000008,27.322000000000003,E
2020-05-28 11:46:40,94842.37400000001,57.8,0.023094010767588973,30.540999999999997,27.259,E
2020-05-28 11:46:50,94842.574,57.766999999999996,0.00823272602348718,30.536,27.230999999999995,E
2020-05-28 11:47:00,94843.68999999999,57.761999999999986,0.017511900715419023,30.544,27.217999999999986,E
2020-05-28 11:47:10,94843.461,57.763,0.009486832980505594,30.550000000000004,27.212999999999994,E
2020-05-28 11:47:20,94845.46699999999,57.73700000000001,0.015670212364726058,30.567999999999994,27.169000000000015,E
2020-05-28 11:47:30,94845.818,57.69499999999999,0.010801234497355148,30.57899999999999,27.116000000000003,E
2020-05-28 11:47:40,94847.00899999999,57.669,0.00994428926011828,30.581,27.087999999999997,E
2020-05-28 11:47:50,94845.07199999999,57.64,0.012472191289250067,30.58599999999999,27.05400000000001,E
2020-05-28 11:48:00,94848.30444444444,57.642222222222216,0.016414763002991235,30.56666666666667,27.075555555555546,E
2020-05-28 11:48:10,94849.038,57.698,0.004216370213560994,30.557,27.141000000000002,E
2020-05-28 11:48:20,94850.109,57.66199999999999,0.01751190071541877,30.562999999999995,27.098999999999997,E
2020-05-28 11:48:30,94850.81000000001,57.632999999999996,0.006749485577103933,30.558,27.074999999999996,E
2020-05-28 11:48:40,94850.331,57.660000000000004,0.03299831645537048,30.534,27.126000000000005,E
2020-05-28 11:48:50,94851.138,57.727,0.01494434118097186,30.514,27.212999999999997,E
2020-05-28 11:49:00,94850.395,57.74499999999999,0.018408935028646538,30.506999999999998,27.237999999999992,L
2020-05-28 11:49:10,94849.747,57.763,0.01059349905471414,30.500999999999998,27.262,L
2020-05-28 11:49:20,94851.549,57.766,0.008432740427118593,30.510999999999996,27.255000000000003,L
2020-05-28 11:49:30,94851.13900000001,57.706,0.025033311140687985,30.514999999999997,27.191000000000006,L
2020-05-28 11:49:40,94851.10400000002,57.739999999999995,0.029814239700001913,30.500999999999998,27.238999999999997,L
2020-05-28 11:49:50,94851.29500000001,57.778999999999996,0.008755950357707739,30.500999999999998,27.278,L
2020-05-28 11:50:00,94852.51199999999,57.769999999999996,0.004714045207911221,30.508999999999997,27.261,L
2020-05-28 11:50:10,94851.70999999998,57.732000000000006,0.06613118276073131,30.508999999999997,27.22300000000001,L
2020-05-28 11:50:20,94852.013,57.681999999999995,0.026997942308424602,30.495000000000005,27.18699999999999,L
2020-05-28 11:50:30,94852.82800000001,57.735,0.021213203435592812,30.473000000000003,27.261999999999997,L
2020-05-28 11:50:40,94852.464,57.666,0.09935346552139944,30.492,27.173999999999996,L
2020-05-28 11:50:50,94850.577,57.543000000000006,0.053343748982949586,30.496000000000002,27.047000000000004,L
2020-05-28 11:51:00,94851.979,57.60200000000001,0.01229272594305653,30.508,27.094000000000012,L
2020-05-28 11:51:10,94851.439,57.629999999999995,0.014907119849998676,30.519000000000005,27.11099999999999,L
2020-05-28 11:51:20,94851.62,57.57222222222222,0.027284509239571954,30.533333333333335,27.038888888888888,L
2020-05-28 11:51:30,94851.352,57.50600000000001,0.033065591380367,30.532999999999994,26.973000000000013,L
2020-05-28 11:51:40,94852.54699999999,57.459,0.015238839267550442,30.524,26.935000000000002,L
2020-05-28 11:51:50,94852.272,57.523,0.0141813649241219,30.52,27.003000000000004,L
2020-05-28 11:52:00,94852.263,57.467,0.01636391694484493,30.538,26.929,L
2020-05-28 11:52:10,94852.702,57.50599999999999,0.025033311140692585,30.522,26.983999999999995,L
2020-05-28 11:52:20,94854.799,57.540000000000006,0.011547005383790127,30.522000000000002,27.018000000000004,L
2020-05-28 11:52:30,94854.07200000001,57.569,0.007378647873725275,30.52,27.049000000000003,L
2020-05-28 11:52:40,94855.159,57.580999999999996,0.007378647873728286,30.526999999999997,27.054,L
2020-05-28 11:52:50,94854.76800000001,57.55400000000001,0.016465452046972355,30.532999999999998,27.02100000000001,L
2020-05-28 11:53:00,94855.55400000002,57.53399999999999,0.00843274042711375,30.538,26.99599999999999,L
2020-05-28 11:53:10,94853.955,57.529999999999994,0.00816496580927553,30.543,26.986999999999995,L
2020-05-28 11:53:20,94855.40000000001,57.48200000000001,0.012292725943059524,30.553000000000004,26.92900000000001,L
